pid,year,yearly_total,cumulative_amount
716,2011,16763.0,103325.0
716,2012,17474.0,120799.0
716,2013,25563.0,146362.0
716,2014,10986.0,157348.0
716,2015,262257.0,419605.0
716,2016,379395.0,799000.0
716,2017,266482.0,1065482.0
716,2018,56239.0,1121721.0
716,2019,22622.0,1144343.0
716,2020,20157.0,1164500.0
716,2021,44167.0,1208667.0
716,2022,26801.0,1235468.0
716,2023,29505.0,1264973.0
716,2024,4948.0,1269921.0
717,2006,5000.0,5000.0
718,2007,5000.0,5000.0
719,2005,5000.0,5000.0
719,2006,4600.0,9600.0
719,2007,6500.0,16100.0
720,2006,5000.0,5000.0
720,2007,10500.0,15500.0
720,2008,9000.0,24500.0
720,2009,9000.0,33500.0
721,2008,7000.0,7000.0
723,2006,1000.0,1000.0
724,2006,9400.0,9400.0
724,2007,8212.0,17612.0
724,2008,27270.0,44882.0
724,2009,14456.0,59338.0
724,2010,8159.0,67497.0
724,2011,16181.0,83678.0
724,2012,14399.0,98077.0
724,2013,13545.0,111622.0
724,2014,21117.0,132739.0
724,2015,14366.0,147105.0
724,2016,19123.0,166228.0
724,2017,9825.0,176053.0
724,2018,20766.0,196819.0
726,2006,4000.0,4000.0
726,2007,0.0,4000.0
727,2006,5000.0,5000.0
727,2007,2500.0,7500.0
727,2008,7360.0,14860.0
727,2009,18853.0,33713.0
727,2010,9850.0,43563.0
727,2012,11520.0,55083.0
729,2006,10020.0,10020.0
729,2007,11125.0,21145.0
730,2007,1426.0,1426.0
731,2005,50000.0,50000.0
732,2006,9000.0,9000.0
733,2006,500.0,500.0
736,2006,6200.0,6200.0
736,2008,1490.0,7690.0
736,2009,6000.0,13690.0
736,2011,5000.0,18690.0
736,2014,8003.0,26693.0
738,2007,0.0,0.0
739,2006,800.0,800.0
740,2005,7820.0,7820.0
740,2006,2400.0,10220.0
741,2005,2400.0,2400.0
741,2006,2400.0,4800.0
745,2005,1941.0,1941.0
745,2006,11880.0,13821.0
745,2007,13985.0,27806.0
745,2008,50596.0,78402.0
745,2009,15340.0,93742.0
745,2010,26756.0,120498.0
745,2011,29375.0,149873.0
745,2012,11250.0,161123.0
745,2013,21758.0,182881.0
745,2014,25886.0,208767.0
745,2015,31154.0,239921.0
745,2016,63298.0,303219.0
745,2017,37106.0,340325.0
745,2018,33381.0,373706.0
745,2019,33918.0,407624.0
745,2020,33084.0,440708.0
745,2021,35127.0,475835.0
745,2022,30955.0,506790.0
745,2023,26510.0,533300.0
745,2024,1706.0,535006.0
746,2006,30000.0,30000.0
746,2007,47200.0,77200.0
746,2008,37900.0,115100.0
746,2009,40285.0,155385.0
746,2010,44650.0,200035.0
746,2011,44400.0,244435.0
746,2012,38470.0,282905.0
746,2013,49065.0,331970.0
746,2014,51017.0,382987.0
746,2015,51007.0,433994.0
746,2016,52767.0,486761.0
746,2017,76335.0,563096.0
746,2018,55500.0,618596.0
746,2019,65386.0,683982.0
746,2020,62333.0,746315.0
746,2021,66862.0,813177.0
746,2022,55267.0,868444.0
746,2023,52254.0,920698.0
746,2024,51397.0,972095.0
747,2006,4043.0,4043.0
747,2009,7440.0,11483.0
747,2010,5530.0,17013.0
748,2005,2667.0,2667.0
748,2006,117000.0,119667.0
748,2007,667.0,120334.0
748,2008,3105.0,123439.0
748,2009,7794.0,131233.0
748,2010,12030.0,143263.0
748,2011,14300.0,157563.0
748,2012,20196.0,177759.0
748,2013,10846.0,188605.0
748,2014,2016.0,190621.0
749,2008,4650.0,4650.0
749,2009,10326.0,14976.0
749,2010,7034.0,22010.0
750,2006,2550.0,2550.0
750,2007,2550.0,5100.0
750,2008,3569.0,8669.0
750,2009,2855.0,11524.0
753,2006,4040.0,4040.0
753,2007,4401.0,8441.0
753,2008,5310.0,13751.0
753,2009,9370.0,23121.0
753,2010,12458.0,35579.0
753,2011,19990.0,55569.0
754,2006,1760.0,1760.0
756,2006,4000.0,4000.0
756,2007,2500.0,6500.0
756,2008,4200.0,10700.0
756,2009,3000.0,13700.0
756,2010,4750.0,18450.0
756,2011,23677.0,42127.0
756,2012,6650.0,48777.0
756,2013,24115.0,72892.0
756,2014,5781.0,78673.0
756,2015,7678.0,86351.0
756,2016,6287.0,92638.0
756,2017,6602.0,99240.0
756,2018,5674.0,104914.0
756,2019,9585.0,114499.0
756,2020,7693.0,122192.0
756,2021,8708.0,130900.0
756,2022,7599.0,138499.0
756,2023,6492.0,144991.0
757,2007,2660.0,2660.0
757,2008,5000.0,7660.0
757,2009,6000.0,13660.0
757,2010,6500.0,20160.0
757,2011,11050.0,31210.0
757,2012,9250.0,40460.0
757,2013,5220.0,45680.0
757,2014,7892.0,53572.0
757,2015,9243.0,62815.0
757,2016,4406.0,67221.0
757,2017,3577.0,70798.0
757,2019,7216.0,78014.0
758,2008,4000.0,4000.0
759,2006,4634.0,4634.0
759,2007,6134.0,10768.0
759,2008,8500.0,19268.0
759,2009,7000.0,26268.0
762,2012,2700.0,2700.0
762,2013,7392.0,10092.0
764,2006,1500.0,1500.0
764,2008,3400.0,4900.0
764,2009,15800.0,20700.0
764,2010,12000.0,32700.0
764,2013,8019.0,40719.0
764,2014,9994.0,50713.0
764,2016,16836.0,67549.0
765,2006,2000.0,2000.0
769,2006,2555.0,2555.0
770,2004,3300.0,3300.0
771,2005,0.0,0.0
772,2007,3140.0,3140.0
772,2008,1200.0,4340.0
772,2009,2280.0,6620.0
772,2010,1900.0,8520.0
773,2005,2225.0,2225.0
774,2005,458.0,458.0
776,2007,2000.0,2000.0
777,2007,200.0,200.0
778,2005,360.0,360.0
779,2005,585.0,585.0
780,2007,5900.0,5900.0
780,2008,7327.0,13227.0
780,2009,3187.0,16414.0
782,2005,0.0,0.0
783,2006,1360.0,1360.0
783,2007,1885.0,3245.0
783,2008,7508.0,10753.0
783,2009,2717.0,13470.0
784,2007,14170.0,14170.0
784,2009,29306.0,43476.0
784,2010,34694.0,78170.0
784,2011,17318.0,95488.0
784,2012,17314.0,112802.0
784,2013,25658.0,138460.0
784,2014,9440.0,147900.0
784,2015,18257.0,166157.0
784,2016,8740.0,174897.0
784,2017,23543.0,198440.0
784,2018,33058.0,231498.0
784,2019,16359.0,247857.0
784,2020,11681.0,259538.0
787,2004,4200.0,4200.0
787,2005,5000.0,9200.0
787,2008,2892.0,12092.0
787,2010,6230.0,18322.0
787,2011,3000.0,21322.0
787,2012,5829.0,27151.0
787,2014,17146.0,44297.0
787,2015,3034.0,47331.0
787,2016,13931.0,61262.0
787,2017,7953.0,69215.0
787,2019,13830.0,83045.0
787,2020,9107.0,92152.0
787,2021,12699.0,104851.0
787,2022,7805.0,112656.0
787,2024,8257.0,120913.0
788,2006,200.0,200.0
788,2007,4070.0,4270.0
788,2008,6000.0,10270.0
788,2009,4381.0,14651.0
788,2010,14106.0,28757.0
788,2011,16590.0,45347.0
788,2012,33249.0,78596.0
788,2013,15428.0,94024.0
788,2014,16925.0,110949.0
788,2015,20122.0,131071.0
788,2016,42871.0,173942.0
788,2017,24581.0,198523.0
788,2018,24249.0,222772.0
788,2019,26547.0,249319.0
788,2020,48572.0,297891.0
788,2021,30410.0,328301.0
788,2022,50846.0,379147.0
788,2023,55818.0,434965.0
788,2024,20639.0,455604.0
789,2005,4000.0,4000.0
790,2005,1650.0,1650.0
791,2005,166000.0,166000.0
792,2006,118600.0,118600.0
792,2007,1200.0,119800.0
794,2007,7300.0,7300.0
794,2008,6933.0,14233.0
794,2009,55355.0,69588.0
794,2010,8250.0,77838.0
794,2011,12600.0,90438.0
794,2012,15980.0,106418.0
794,2013,19006.0,125424.0
794,2014,7866.0,133290.0
794,2015,29237.0,162527.0
794,2016,19700.0,182227.0
794,2017,22926.0,205153.0
794,2018,22461.0,227614.0
794,2019,15118.0,242732.0
794,2020,12087.0,254819.0
794,2021,8882.0,263701.0
794,2022,8851.0,272552.0
794,2023,10536.0,283088.0
796,2008,10000.0,10000.0
798,2007,1000.0,1000.0
799,2008,75000.0,75000.0
800,2007,4500.0,4500.0
801,2007,11930.0,11930.0
801,2008,183624.0,195554.0
801,2009,7895.0,203449.0
801,2010,4150.0,207599.0
801,2011,9615.0,217214.0
801,2012,3932.0,221146.0
801,2014,7592.0,228738.0
803,2007,2026.0,2026.0
803,2008,15829.0,17855.0
805,2007,14000.0,14000.0
805,2008,36135.0,50135.0
805,2009,13550.0,63685.0
805,2010,6500.0,70185.0
805,2011,6825.0,77010.0
805,2012,12300.0,89310.0
805,2013,11633.0,100943.0
805,2014,13337.0,114280.0
805,2015,13460.0,127740.0
805,2016,13980.0,141720.0
805,2017,14980.0,156700.0
805,2018,28923.0,185623.0
805,2019,14788.0,200411.0
805,2020,27516.0,227927.0
805,2021,24850.0,252777.0
805,2022,37181.0,289958.0
805,2023,24585.0,314543.0
807,2007,12100.0,12100.0
807,2008,24100.0,36200.0
807,2010,7590.0,43790.0
807,2011,2140.0,45930.0
808,2007,600.0,600.0
809,2007,3325.0,3325.0
809,2008,3600.0,6925.0
809,2009,4929.0,11854.0
809,2010,6310.0,18164.0
809,2011,17249.0,35413.0
809,2012,11428.0,46841.0
809,2013,3327.0,50168.0
809,2014,7996.0,58164.0
809,2015,9108.0,67272.0
809,2016,9083.0,76355.0
809,2017,10920.0,87275.0
809,2018,15775.0,103050.0
809,2019,7738.0,110788.0
809,2020,10337.0,121125.0
809,2021,7465.0,128590.0
809,2022,9168.0,137758.0
809,2023,7381.0,145139.0
810,2007,10200.0,10200.0
810,2008,4289.0,14489.0
810,2009,9500.0,23989.0
811,2007,4660.0,4660.0
811,2008,6400.0,11060.0
811,2011,20400.0,31460.0
812,2007,2000.0,2000.0
812,2008,5850.0,7850.0
812,2010,2310.0,10160.0
812,2011,6000.0,16160.0
812,2012,4000.0,20160.0
812,2013,4577.0,24737.0
812,2014,5172.0,29909.0
812,2015,9362.0,39271.0
812,2017,5935.0,45206.0
812,2018,5987.0,51193.0
814,2007,4090.0,4090.0
814,2008,1690.0,5780.0
814,2009,2934.0,8714.0
814,2010,3300.0,12014.0
815,2006,2500.0,2500.0
815,2010,0.0,2500.0
817,2007,15760.0,15760.0
817,2008,19400.0,35160.0
817,2009,18834.0,53994.0
817,2010,14834.0,68828.0
817,2011,51849.0,120677.0
819,2007,10435.0,10435.0
819,2008,8605.0,19040.0
820,2007,1000.0,1000.0
821,2006,4000.0,4000.0
821,2008,5000.0,9000.0
821,2009,3750.0,12750.0
824,2007,67840.0,67840.0
825,2008,1.0,1.0
825,2010,0.0,1.0
826,2006,1920.0,1920.0
826,2007,291.0,2211.0
826,2008,155.0,2366.0
827,2007,3950.0,3950.0
827,2008,7625.0,11575.0
827,2009,4874.0,16449.0
827,2011,1875.0,18324.0
827,2012,5494.0,23818.0
827,2013,5035.0,28853.0
827,2014,2398.0,31251.0
827,2015,2353.0,33604.0
827,2016,4866.0,38470.0
827,2017,2027.0,40497.0
827,2018,2234.0,42731.0
827,2019,6878.0,49609.0
827,2020,4642.0,54251.0
827,2021,2532.0,56783.0
827,2022,2402.0,59185.0
827,2023,3346.0,62531.0
829,2008,2125.0,2125.0
830,2007,3282.0,3282.0
830,2008,6001.0,9283.0
830,2009,4562.0,13845.0
830,2010,5260.0,19105.0
830,2012,5345.0,24450.0
830,2013,10568.0,35018.0
831,2007,1000.0,1000.0
832,2007,14000.0,14000.0
832,2008,16373.0,30373.0
832,2009,2160.0,32533.0
832,2010,3090.0,35623.0
834,2006,137000.0,137000.0
834,2007,297500.0,434500.0
834,2008,385291.0,819791.0
834,2014,16710.0,836501.0
834,2015,24638.0,861139.0
834,2016,20862.0,882001.0
834,2017,28515.0,910516.0
834,2018,10236.0,920752.0
834,2019,28536.0,949288.0
834,2020,22205.0,971493.0
834,2021,9065.0,980558.0
834,2022,21337.0,1001895.0
834,2023,10575.0,1012470.0
835,2007,10000.0,10000.0
835,2008,10000.0,20000.0
835,2009,9850.0,29850.0
835,2010,13444.0,43294.0
835,2012,9760.0,53054.0
835,2014,9308.0,62362.0
835,2016,12940.0,75302.0
836,2007,8500.0,8500.0
836,2008,4800.0,13300.0
837,2006,1.0,1.0
837,2010,20000.0,20001.0
839,2007,2000.0,2000.0
839,2008,2000.0,4000.0
839,2009,3500.0,7500.0
839,2010,15000.0,22500.0
839,2011,1000.0,23500.0
839,2012,4000.0,27500.0
839,2013,1008.0,28508.0
839,2014,4981.0,33489.0
839,2015,11568.0,45057.0
839,2016,10647.0,55704.0
839,2017,4727.0,60431.0
839,2018,10356.0,70787.0
839,2019,4244.0,75031.0
839,2020,4109.0,79140.0
839,2021,6845.0,85985.0
839,2022,6357.0,92342.0
839,2023,7288.0,99630.0
840,2007,4370.0,4370.0
840,2008,3800.0,8170.0
840,2009,10365.0,18535.0
840,2010,11957.0,30492.0
840,2011,10200.0,40692.0
840,2012,20500.0,61192.0
840,2013,15254.0,76446.0
840,2014,22725.0,99171.0
840,2015,16266.0,115437.0
841,2007,12609.0,12609.0
841,2008,522232.0,534841.0
842,2007,11928.0,11928.0
842,2008,23680.0,35608.0
842,2009,10592.0,46200.0
842,2010,35969.0,82169.0
842,2011,12272.0,94441.0
842,2012,16777.0,111218.0
842,2013,15677.0,126895.0
842,2014,20170.0,147065.0
842,2015,11579.0,158644.0
842,2016,11632.0,170276.0
842,2017,29106.0,199382.0
843,2005,2650.0,2650.0
845,2007,18900.0,18900.0
845,2008,15375.0,34275.0
845,2010,33350.0,67625.0
845,2012,14180.0,81805.0
845,2013,28677.0,110482.0
845,2015,16828.0,127310.0
845,2016,38767.0,166077.0
845,2017,31291.0,197368.0
845,2018,24368.0,221736.0
845,2019,22788.0,244524.0
845,2020,25538.0,270062.0
845,2021,24573.0,294635.0
845,2022,23526.0,318161.0
845,2023,23219.0,341380.0
847,2008,50040.0,50040.0
847,2009,3260.0,53300.0
847,2011,2350.0,55650.0
848,2007,6750.0,6750.0
848,2008,4186.0,10936.0
848,2009,1915.0,12851.0
848,2010,3900.0,16751.0
848,2011,3800.0,20551.0
848,2012,3273.0,23824.0
848,2014,7825.0,31649.0
848,2016,9133.0,40782.0
848,2017,5701.0,46483.0
848,2018,5048.0,51531.0
848,2019,5145.0,56676.0
848,2020,5380.0,62056.0
848,2021,5712.0,67768.0
848,2022,5726.0,73494.0
848,2023,5945.0,79439.0
849,2007,6750.0,6750.0
849,2008,4186.0,10936.0
849,2009,1915.0,12851.0
849,2010,3900.0,16751.0
849,2011,3800.0,20551.0
849,2012,3273.0,23824.0
849,2014,7825.0,31649.0
849,2016,9133.0,40782.0
849,2017,5701.0,46483.0
849,2018,5048.0,51531.0
849,2019,5197.0,56728.0
849,2020,5368.0,62096.0
849,2021,5712.0,67808.0
849,2022,5726.0,73534.0
849,2023,5945.0,79479.0
851,2007,2500.0,2500.0
852,2008,3230.0,3230.0
852,2009,4170.0,7400.0
852,2010,2500.0,9900.0
854,2007,1890.0,1890.0
854,2008,1875.0,3765.0
854,2009,6400.0,10165.0
854,2010,3049.0,13214.0
855,2007,3000.0,3000.0
855,2008,10000.0,13000.0
855,2011,6730.0,19730.0
855,2013,11473.0,31203.0
855,2014,12088.0,43291.0
855,2015,13038.0,56329.0
855,2016,8943.0,65272.0
855,2017,7680.0,72952.0
856,2006,3000.0,3000.0
857,2007,4000.0,4000.0
857,2008,10900.0,14900.0
858,2007,5000.0,5000.0
862,2007,12056.0,12056.0
862,2008,11288.0,23344.0
862,2009,11930.0,35274.0
862,2010,37505.0,72779.0
862,2011,22204.0,94983.0
862,2012,8527.0,103510.0
862,2013,11503.0,115013.0
865,2007,4001.0,4001.0
865,2009,4000.0,8001.0
865,2010,4260.0,12261.0
865,2011,5048.0,17309.0
865,2012,5040.0,22349.0
866,2007,2500.0,2500.0
868,2007,12294.0,12294.0
868,2010,9587.0,21881.0
868,2012,7640.0,29521.0
869,2007,35000.0,35000.0
869,2008,41245.0,76245.0
872,2007,6800.0,6800.0
872,2008,6000.0,12800.0
872,2009,4044.0,16844.0
872,2010,28691.0,45535.0
872,2011,15000.0,60535.0
872,2013,12962.0,73497.0
872,2014,15188.0,88685.0
872,2015,11489.0,100174.0
872,2016,13920.0,114094.0
872,2017,18720.0,132814.0
872,2018,20532.0,153346.0
872,2020,10496.0,163842.0
873,2007,950.0,950.0
873,2008,1000.0,1950.0
874,2008,49250.0,49250.0
874,2009,22500.0,71750.0
874,2010,26878.0,98628.0
874,2011,16346.0,114974.0
874,2013,16924.0,131898.0
874,2014,21290.0,153188.0
874,2015,14362.0,167550.0
874,2016,28226.0,195776.0
874,2017,18859.0,214635.0
874,2018,18059.0,232694.0
874,2019,18414.0,251108.0
875,2008,0.0,0.0
876,2007,9858.0,9858.0
876,2008,9858.0,19716.0
876,2009,39400.0,59116.0
876,2010,20869.0,79985.0
876,2011,17278.0,97263.0
876,2012,32900.0,130163.0
876,2013,31550.0,161713.0
876,2014,19433.0,181146.0
876,2015,42552.0,223698.0
876,2016,22996.0,246694.0
876,2017,42266.0,288960.0
876,2018,43185.0,332145.0
876,2019,48675.0,380820.0
876,2020,48332.0,429152.0
876,2021,52452.0,481604.0
876,2022,30870.0,512474.0
876,2023,61159.0,573633.0
876,2024,23706.0,597339.0
877,2008,14018.0,14018.0
878,2007,4000.0,4000.0
878,2008,7375.0,11375.0
878,2009,3050.0,14425.0
878,2010,6650.0,21075.0
878,2011,3440.0,24515.0
878,2012,8705.0,33220.0
878,2013,5453.0,38673.0
878,2015,5871.0,44544.0
879,2007,8000.0,8000.0
879,2008,8100.0,16100.0
879,2009,10229.0,26329.0
879,2010,11094.0,37423.0
879,2011,8604.0,46027.0
879,2012,9871.0,55898.0
879,2013,10987.0,66885.0
879,2014,13145.0,80030.0
879,2015,12181.0,92211.0
879,2016,6341.0,98552.0
879,2017,13602.0,112154.0
879,2018,13251.0,125405.0
880,2007,25641.0,25641.0
880,2008,1000010.0,1025651.0
881,2007,630000.0,630000.0
881,2008,14530.0,644530.0
882,2008,9338.0,9338.0
883,2008,12030.0,12030.0
884,2007,2500.0,2500.0
885,2010,6867.0,6867.0
885,2011,24383.0,31250.0
885,2013,14787.0,46037.0
885,2014,10162.0,56199.0
885,2015,5038.0,61237.0
885,2016,8406.0,69643.0
885,2017,11358.0,81001.0
885,2018,9544.0,90545.0
885,2019,7996.0,98541.0
885,2020,17960.0,116501.0
885,2021,15137.0,131638.0
885,2022,11085.0,142723.0
885,2023,16704.0,159427.0
888,2008,5032.0,5032.0
888,2009,3750.0,8782.0
888,2010,3750.0,12532.0
888,2011,4950.0,17482.0
888,2012,2300.0,19782.0
888,2013,3796.0,23578.0
888,2015,1348.0,24926.0
890,2008,1650.0,1650.0
890,2009,2000.0,3650.0
891,2008,35430.0,35430.0
891,2009,16964.0,52394.0
891,2010,3270.0,55664.0
891,2011,3270.0,58934.0
891,2012,3461.0,62395.0
891,2013,76921.0,139316.0
891,2014,6059.0,145375.0
891,2015,52302.0,197677.0
891,2016,75076.0,272753.0
892,2008,1639.0,1639.0
892,2009,4768.0,6407.0
892,2010,4474.0,10881.0
892,2011,6020.0,16901.0
892,2012,8647.0,25548.0
892,2013,5980.0,31528.0
892,2014,4297.0,35825.0
892,2015,8702.0,44527.0
892,2016,11799.0,56326.0
892,2017,12587.0,68913.0
892,2018,9694.0,78607.0
892,2019,10024.0,88631.0
892,2020,1490.0,90121.0
892,2021,4824.0,94945.0
892,2022,17003.0,111948.0
892,2024,9896.0,121844.0
895,2009,8000.0,8000.0
895,2010,18695.0,26695.0
895,2011,17291.0,43986.0
895,2012,3000.0,46986.0
895,2013,10000.0,56986.0
895,2014,21919.0,78905.0
895,2015,13599.0,92504.0
895,2016,14852.0,107356.0
895,2017,16800.0,124156.0
895,2018,16685.0,140841.0
895,2019,10475.0,151316.0
895,2020,11877.0,163193.0
895,2021,8548.0,171741.0
895,2022,8486.0,180227.0
895,2023,21826.0,202053.0
896,2008,3000.0,3000.0
896,2009,3500.0,6500.0
896,2010,3500.0,10000.0
896,2012,2500.0,12500.0
896,2014,12293.0,24793.0
896,2015,14167.0,38960.0
896,2016,14083.0,53043.0
896,2017,18161.0,71204.0
896,2018,24474.0,95678.0
896,2019,25957.0,121635.0
896,2020,19787.0,141422.0
896,2021,16875.0,158297.0
896,2022,10383.0,168680.0
896,2023,32543.0,201223.0
896,2024,27643.0,228866.0
897,2008,5250.0,5250.0
897,2010,1650.0,6900.0
899,2009,7000.0,7000.0
899,2010,2000.0,9000.0
899,2012,4400.0,13400.0
899,2013,13406.0,26806.0
899,2014,14007.0,40813.0
899,2015,31480.0,72293.0
899,2016,26731.0,99024.0
899,2017,13773.0,112797.0
899,2018,12439.0,125236.0
899,2020,9584.0,134820.0
899,2023,11309.0,146129.0
900,2008,9530.0,9530.0
900,2009,4360.0,13890.0
900,2010,4355.0,18245.0
900,2012,6302.0,24547.0
900,2013,6121.0,30668.0
900,2014,5880.0,36548.0
901,2008,7548.0,7548.0
901,2009,18000.0,25548.0
901,2010,11000.0,36548.0
901,2011,20157.0,56705.0
902,2008,3000.0,3000.0
902,2010,15750.0,18750.0
902,2011,6000.0,24750.0
902,2012,8000.0,32750.0
903,2006,2345.0,2345.0
904,2007,5722.0,5722.0
904,2008,9923.0,15645.0
904,2009,9825.0,25470.0
904,2010,10280.0,35750.0
904,2011,12565.0,48315.0
905,2008,13512.0,13512.0
905,2009,15875.0,29387.0
905,2010,18267.0,47654.0
905,2011,2458.0,50112.0
905,2012,1758.0,51870.0
906,2007,2200.0,2200.0
906,2008,1000.0,3200.0
907,2005,4419.0,4419.0
907,2006,4400.0,8819.0
907,2007,2200.0,11019.0
907,2009,8400.0,19419.0
907,2010,4000.0,23419.0
907,2011,4000.0,27419.0
908,2008,9077.0,9077.0
908,2009,18513.0,27590.0
908,2010,21400.0,48990.0
908,2011,34430.0,83420.0
908,2013,22590.0,106010.0
908,2014,19116.0,125126.0
908,2015,18505.0,143631.0
908,2016,18146.0,161777.0
908,2017,19503.0,181280.0
908,2018,20904.0,202184.0
908,2019,19277.0,221461.0
909,2008,3555.0,3555.0
909,2009,12000.0,15555.0
909,2011,3975.0,19530.0
910,2008,3500.0,3500.0
910,2009,9278.0,12778.0
910,2010,3500.0,16278.0
910,2011,4700.0,20978.0
910,2012,6000.0,26978.0
910,2013,6311.0,33289.0
910,2014,9668.0,42957.0
910,2015,9730.0,52687.0
910,2016,20985.0,73672.0
910,2017,23514.0,97186.0
910,2018,11097.0,108283.0
910,2019,20080.0,128363.0
910,2020,20197.0,148560.0
910,2021,13524.0,162084.0
910,2022,13752.0,175836.0
911,2008,2000.0,2000.0
911,2009,2000.0,4000.0
912,2008,4200.0,4200.0
912,2009,3600.0,7800.0
912,2010,9350.0,17150.0
912,2011,19254.0,36404.0
913,2008,4650.0,4650.0
915,2008,5151.0,5151.0
915,2009,5578.0,10729.0
915,2010,5977.0,16706.0
915,2013,5961.0,22667.0
916,2008,50900.0,50900.0
917,2008,0.0,0.0
917,2011,12888.0,12888.0
918,2008,8200.0,8200.0
919,2007,574998.0,574998.0
919,2008,4763.0,579761.0
919,2009,3969.0,583730.0
919,2013,5132.0,588862.0
919,2017,9846.0,598708.0
919,2019,12442.0,611150.0
919,2020,12684.0,623834.0
919,2021,19425.0,643259.0
919,2022,19735.0,662994.0
919,2023,19523.0,682517.0
920,2009,4350.0,4350.0
920,2010,5000.0,9350.0
921,2008,5000.0,5000.0
921,2009,5000.0,10000.0
921,2011,5000.0,15000.0
923,2010,6000.0,6000.0
925,2008,419000.0,419000.0
925,2009,8050.0,427050.0
925,2010,10100.0,437150.0
925,2011,13750.0,450900.0
925,2012,8500.0,459400.0
925,2014,30252.0,489652.0
925,2015,39123.0,528775.0
925,2016,30723.0,559498.0
925,2017,66751.0,626249.0
925,2018,33686.0,659935.0
925,2019,32936.0,692871.0
925,2020,33201.0,726072.0
925,2021,57010.0,783082.0
925,2022,34724.0,817806.0
925,2023,33214.0,851020.0
926,2008,8025.0,8025.0
926,2009,9656.0,17681.0
926,2010,7076.0,24757.0
926,2011,208352.0,233109.0
926,2012,574055.0,807164.0
926,2013,257694.0,1064858.0
926,2014,722000.0,1786858.0
926,2016,539000.0,2325858.0
926,2017,335000.0,2660858.0
927,2008,2500.0,2500.0
927,2011,1500.0,4000.0
928,2008,2414.0,2414.0
928,2009,1795.0,4209.0
928,2010,6150.0,10359.0
928,2011,3199.0,13558.0
930,2010,1750.0,1750.0
930,2011,1750.0,3500.0
930,2012,3100.0,6600.0
930,2013,2604.0,9204.0
930,2014,11755.0,20959.0
930,2015,6713.0,27672.0
930,2016,6752.0,34424.0
930,2017,14388.0,48812.0
930,2018,6683.0,55495.0
930,2019,8844.0,64339.0
930,2020,1217.0,65556.0
931,2008,2888.0,2888.0
931,2009,3509.0,6397.0
931,2011,4150.0,10547.0
931,2013,3949.0,14496.0
931,2014,8206.0,22702.0
931,2015,2500.0,25202.0
931,2016,8563.0,33765.0
931,2017,2000.0,35765.0
931,2018,5137.0,40902.0
931,2019,4600.0,45502.0
931,2020,3000.0,48502.0
931,2022,2030.0,50532.0
931,2023,1200.0,51732.0
932,2008,1026000.0,1026000.0
932,2009,266770.0,1292770.0
932,2010,530700.0,1823470.0
932,2011,10200.0,1833670.0
932,2012,19585.0,1853255.0
932,2013,20083.0,1873338.0
932,2014,27922.0,1901260.0
932,2016,40906.0,1942166.0
932,2017,33471.0,1975637.0
932,2018,22211.0,1997848.0
932,2019,22838.0,2020686.0
932,2020,25770.0,2046456.0
932,2021,28025.0,2074481.0
932,2022,22498.0,2096979.0
932,2023,21113.0,2118092.0
933,2008,6582.0,6582.0
933,2009,13164.0,19746.0
933,2010,6582.0,26328.0
933,2011,17637.0,43965.0
933,2013,29655.0,73620.0
933,2014,10564.0,84184.0
934,2008,5500.0,5500.0
934,2009,5500.0,11000.0
934,2010,19000.0,30000.0
934,2011,7787.0,37787.0
934,2012,23489.0,61276.0
934,2013,16365.0,77641.0
934,2014,41870.0,119511.0
934,2015,47852.0,167363.0
934,2016,32116.0,199479.0
934,2017,36457.0,235936.0
934,2018,31923.0,267859.0
934,2019,43284.0,311143.0
934,2020,44503.0,355646.0
934,2021,58193.0,413839.0
934,2022,5569.0,419408.0
937,2008,1000.0,1000.0
937,2010,1000.0,2000.0
941,2008,6500.0,6500.0
941,2009,8002.0,14502.0
941,2010,10000.0,24502.0
941,2012,15920.0,40422.0
941,2013,7865.0,48287.0
941,2014,63747.0,112034.0
941,2015,59273.0,171307.0
947,2008,5700.0,5700.0
947,2014,9751.0,15451.0
947,2017,12073.0,27524.0
948,2008,7500.0,7500.0
948,2009,7325.0,14825.0
949,2008,3325.0,3325.0
951,2010,10725.0,10725.0
951,2011,10960.0,21685.0
953,2008,18632.0,18632.0
953,2010,22467.0,41099.0
955,2008,6300.0,6300.0
955,2009,7871.0,14171.0
955,2010,12317.0,26488.0
955,2011,13618.0,40106.0
955,2012,1000.0,41106.0
956,2009,10060.0,10060.0
956,2010,3420.0,13480.0
956,2011,10400.0,23880.0
956,2012,3500.0,27380.0
956,2013,3162.0,30542.0
956,2014,12569.0,43111.0
956,2015,6116.0,49227.0
956,2016,15584.0,64811.0
956,2017,14066.0,78877.0
956,2018,6223.0,85100.0
956,2019,45781.0,130881.0
956,2020,3455.0,134336.0
956,2021,26004.0,160340.0
956,2022,18117.0,178457.0
956,2023,5593.0,184050.0
957,2008,2875.0,2875.0
957,2009,2750.0,5625.0
957,2011,936.0,6561.0
957,2012,925.0,7486.0
958,2008,1900.0,1900.0
958,2009,1900.0,3800.0
958,2011,3000.0,6800.0
958,2012,9955.0,16755.0
961,2008,17920.0,17920.0
961,2009,15780.0,33700.0
961,2010,33000.0,66700.0
965,2008,20000.0,20000.0
966,2008,236000.0,236000.0
967,2008,96600.0,96600.0
967,2009,160200.0,256800.0
967,2010,810000.0,1066800.0
